CUSTOMER CODE;MATERIAL;DIN;DESCRIPTION;SIZES;KING CODE;OUR CODE
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X8;273374X8;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X10;273374X10;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X12;273374X12;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X14;273374X14;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X16;273374X16;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X18;273374X18;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X20;273374X20;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4X25;273374X25;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X6;273374,8X6;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X8;273374,8X8;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X10;273374,8X10;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X12;273374,8X12;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X14;273374,8X14;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X16;273374,8X16;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X18;273374,8X18;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X20;273374,8X20;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X24;273374,8X24;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X26;273374,8X26;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X30;273374,8X30;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;4,8X40;273374,8X40;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X8;273375X8;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X10;273375X10;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X12;273375X12;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X14;273375X14;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X16;273375X16;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X18;273375X18;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X20;273375X20;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X22;273375X22;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X25;273375X25;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X30;273375X30;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5X35;273375X35;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;5x40;273375X40;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X8;273376X8;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X10;273376X10;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X12;273376X12;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X14;273376X14;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X16;273376X16;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X18;273376X18;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X20;273376X20;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X25;273376X25;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6X30;273376X30;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X10;273376,4X10;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X12;273376,4X12;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X14;273376,4X14;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X16;273376,4X16;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X18;273376,4X18;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X20;273376,4X20;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X22;273376,4X22;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X25;273376,4X25;
1139;A2;ISO 15983;A2 ISO 15983  Blind rivets  A2/A2  grooved mandrel;6,4X30;273376,4X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X4;273432X4;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X10;273432X10;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X12;273432X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X14;273432X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X16;273432X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2X20;273432X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X10;273432,5X10;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X12;273432,5X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X14;273432,5X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X16;273432,5X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X18;273432,5X18;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X20;273432,5X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;2,5X24;273432,5X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X8;273433X8;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X10;273433X10;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X12;273433X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X14;273433X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X16;273433X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X20;273433X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X22;273433X22;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X24;273433X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X26;273433X26;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;3X30;273433X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X8;273434X8;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X10;273434X10;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X12;273434X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X14;273434X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X16;273434X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X18;273434X18;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X20;273434X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X22;273434X22;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X24;273434X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X26;273434X26;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X28;273434X28;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X30;273434X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X32;273434X32;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X35;273434X35;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X40;273434X40;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;4X50;273434X50;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X10;273435X10;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X12;273435X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X14;273435X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X16;273435X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X18;273435X18;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X20;273435X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X22;273435X22;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X24;273435X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X26;273435X26;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X28;273435X28;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X30;273435X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X32;273435X32;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X35;273435X35;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;5X40;273435X40;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X12;273436X12;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X14;273436X14;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X16;273436X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X20;273436X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X22;273436X22;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X24;273436X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X26;273436X26;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X28;273436X28;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X30;273436X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X32;273436X32;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X35;273436X35;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X40;273436X40;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X45;273436X45;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;6X50;273436X50;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X16;273438X16;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X20;273438X20;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X22;273438X22;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X24;273438X24;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X28;273438X28;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X30;273438X30;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X32;273438X32;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X35;273438X35;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X40;273438X40;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X45;273438X45;
1139;A1;ISO 8750;1.4310 ISO 8750  Spiral pins;8X50;273438X50;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;2X5;273802X5;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;3X3;273803X3;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;3X45;273803X45;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;4X55;273804X55;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;4X60;273804X60;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;6X120;273806X120;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X14;2738010X14;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X18;2738010X18;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X75;2738010X75;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X90;2738010X90;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X110;2738010X110;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;10X120;2738010X120;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;12X65;2738012X65;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;12X90;2738012X90;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;12X100;2738012X100;
1139;A2;ISO 7380;A2 ISO 7380  Hexagon socket button head screws F.T.;12X120;2738012X120;
1139;A2;DIN 7504N;A2 DIN 7504N  Self drilling scr. pan head w/cross rec;2,9X22;27504N2,9X22;
1139;A2;DIN 7504N;A2 DIN 7504N  Self drilling scr. pan head w/cross rec;2,9X25;27504N2,9X25;
1139;A2;DIN 7504N;A2 DIN 7504N  Self drilling scr. pan head w/cross rec;2,9X32;27504N2,9X32;
1139;A2;DIN 7504N;A2 DIN 7504N  Self drilling scr. pan head w/cross rec;3,5X32;27504N3,5X32;
1139;A2;DIN 7504N;A2 DIN 7504N  Self drilling scr. pan head w/cross rec;3,9X9,5;27504N3,9X9,5;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;2,9X22;27504P2,9X22;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;2,9X25;27504P2,9X25;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;2,9X32;27504P2,9X32;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;3,5X32;27504P3,5X32;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;3,5X38;27504P3,5X38;
1139;A2;DIN 7504P;A2 DIN 7504P  Self drilling screws countersunk head;3,9X9,5;27504P3,9X9,5;
1139;A2;DIN 7504K;A2 DIN 7504K  Self drilling screws hexagon head;4,8X13;27504K4,8X13;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;2,9X22;279762,9X22;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;2,9X25;279762,9X25;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;3,5X32;279763,5X32;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;3,5X38;279763,5X38;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;3,9X38;279763,9X38;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;3,9X45;279763,9X45;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;4,2X60;279764,2X60;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;4,2X70;279764,2X70;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;4,8X80;279764,8X80;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;5,5X80;279765,5X80;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;5,5X90;279765,5X90;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;5,5X100;279765,5X100;
1139;A2;DIN 7976;A2 DIN 7976  Head hexagon tapping screws;6,3X100;279766,3X100;
1139;A2;DIN 7981;A2 DIN 7981  Tapping screws pan head cross recess H;2,2X4,7;279812,2X4,7;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X6,5;279832,2X6,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X9,5;279832,2X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X13;279832,2X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X16;279832,2X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X19;279832,2X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X22;279832,2X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,2X25;279832,2X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X6,5;279832,9X6,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X9,5;279832,9X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X13;279832,9X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X16;279832,9X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X19;279832,9X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X22;279832,9X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X25;279832,9X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X32;279832,9X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;2,9X38;279832,9X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X6,5;279833,5X6,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X9,5;279833,5X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X13;279833,5X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X16;279833,5X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X19;279833,5X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X22;279833,5X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X25;279833,5X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X32;279833,5X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X38;279833,5X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X45;279833,5X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,5X50;279833,5X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X9,5;279833,9X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X13;279833,9X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X16;279833,9X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X19;279833,9X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X22;279833,9X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X25;279833,9X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X32;279833,9X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X38;279833,9X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X45;279833,9X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;3,9X50;279833,9X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X9,5;279834,2X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X13;279834,2X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X16;279834,2X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X19;279834,2X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X22;279834,2X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X25;279834,2X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X32;279834,2X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X38;279834,2X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X45;279834,2X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X50;279834,2X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X60;279834,2X60;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X70;279834,2X70;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,2X80;279834,2X80;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X9,5;279834,8X9,5;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X13;279834,8X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X16;279834,8X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X19;279834,8X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X22;279834,8X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X25;279834,8X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X32;279834,8X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X38;279834,8X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X45;279834,8X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X50;279834,8X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X60;279834,8X60;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X70;279834,8X70;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;4,8X80;279834,8X80;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X13;279835,5X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X16;279835,5X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X19;279835,5X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X22;279835,5X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X25;279835,5X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X32;279835,5X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X38;279835,5X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X45;279835,5X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X50;279835,5X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X60;279835,5X60;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X70;279835,5X70;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X80;279835,5X80;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X90;279835,5X90;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;5,5X100;279835,5X100;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X13;279836,3X13;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X16;279836,3X16;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X19;279836,3X19;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X22;279836,3X22;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X25;279836,3X25;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X32;279836,3X32;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X38;279836,3X38;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X45;279836,3X45;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X50;279836,3X50;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X60;279836,3X60;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X70;279836,3X70;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X80;279836,3X80;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X90;279836,3X90;
1139;A2;DIN 7983;A2 DIN 7983  Tapping screws raised countersunk H;6,3X100;279836,3X100;
1139;A2;DIN 7985;A2 DIN 7985  Pan head screws with cross recess H;3,5X12;279853,5X12;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X10;47505A3X10;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X12;47505A3X12;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X16;47505A3X16;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X20;47505A3X20;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X25;47505A3X25;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X30;47505A3X30;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X35;47505A3X35;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3X40;47505A3X40;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X12;47505A3,5X12;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X16;47505A3,5X16;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X20;47505A3,5X20;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X25;47505A3,5X25;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X30;47505A3,5X30;
1139;A4;sim. DIN 7505 A;A4 sim. DIN 7505A  Chipboard screws CSK  double head  FT Z;3,5X35;47505A3,5X35;
